2.300645 -63.821537
2.328745 -63.723858
2.362673 -63.606889
2.397584 -63.487625
2.432494 -63.369452
2.467404 -63.252351
2.502315 -63.136304
2.537225 -63.021294
2.572135 -62.907303
2.614227 -62.771190
2.656318 -62.636498
2.698410 -62.503192
2.745024 -62.357140
2.791638 -62.212698
2.838252 -62.069819
2.889861 -61.913391
2.941470 -61.758749
2.993079 -61.605822
3.049344 -61.440967
3.106816 -61.274486
3.165228 -61.107156
3.224236 -60.939917
3.283493 -60.773665
3.342688 -60.609152
3.401563 -60.446947
3.459920 -60.287425
3.517613 -60.130809
3.574539 -59.977201
3.630624 -59.826624
3.685813 -59.679046
3.740067 -59.534403
3.793356 -59.392612
3.845659 -59.253577
3.896957 -59.117199
3.947239 -58.983372
3.996494 -58.851991
4.044717 -58.722950
4.091906 -58.596143
4.138060 -58.471467
4.183181 -58.348817
4.227276 -58.228090
4.270351 -58.109188
4.312416 -57.992009
4.353481 -57.876458
4.393559 -57.762437
4.432664 -57.649855
4.470811 -57.538618
4.508017 -57.428639
4.544298 -57.319829
4.579671 -57.212103
4.614156 -57.105379
4.647769 -56.999574
4.680531 -56.894610
4.712459 -56.790409
4.743573 -56.686896
4.773899 -56.583970
4.803441 -56.481613
4.832232 -56.379702
4.860277 -56.278219
4.887608 -56.177047
4.914230 -56.076166
4.940173 -55.975465
4.965444 -55.874924
4.990111 -55.774270
5.014110 -55.673773
5.037483 -55.573266
5.060296 -55.472474
5.082495 -55.371643
5.104118 -55.270615
5.125223 -55.169133
5.145765 -55.067419
5.165778 -54.965326
5.185311 -54.862608
5.204328 -54.759471
5.204708 -54.757386
5.205087 -54.755312
5.207485 -54.742400
5.209883 -54.729848
5.213962 -54.709316
5.218041 -54.689796
5.223422 -54.665568
5.228802 -54.643025
5.234183 -54.622129
5.240868 -54.598395
5.247554 -54.577067
5.254240 -54.558075
5.260925 -54.541353
5.267611 -54.526836
5.274297 -54.514466
5.282496 -54.502142
5.290696 -54.492861
5.298895 -54.486533
5.307095 -54.483071
5.315294 -54.482395
5.323494 -54.484431
5.331693 -54.489111
5.339893 -54.496370
5.348092 -54.506151
5.358084 -54.521397
5.368075 -54.540215
5.378066 -54.562523
5.388058 -54.588246
5.398049 -54.617315
5.408040 -54.649668
5.418032 -54.685247
5.428023 -54.723998
5.438014 -54.765870
5.448006 -54.810816
5.457997 -54.858788
5.467988 -54.909741
5.477980 -54.963632
5.487971 -55.020415
5.497962 -55.080045
5.507954 -55.142475
5.519982 -55.221283
5.532011 -55.303993
5.544039 -55.390512
5.556068 -55.480742
5.568096 -55.574578
5.580125 -55.671906
5.592153 -55.772609
5.604182 -55.876557
5.616496 -55.986192
5.628810 -56.098935
5.641124 -56.214622
5.653438 -56.333084
5.665752 -56.454144
5.678065 -56.577618
5.690379 -56.703318
5.703223 -56.836587
5.716067 -56.971841
5.728911 -57.108848
5.741755 -57.247380
5.754599 -57.387203
5.767443 -57.528087
5.780287 -57.669802
5.793131 -57.812123
5.806001 -57.955127
5.818695 -58.096328
5.831187 -58.235255
5.843489 -58.371849
5.855604 -58.506004
5.867553 -58.637790
5.879341 -58.767172
5.891003 -58.894423
5.902553 -59.019610
5.914001 -59.142743
5.925379 -59.264110
5.936700 -59.383775
5.947970 -59.501740
5.959221 -59.618275
5.970463 -59.733427
5.981701 -59.847188
5.992939 -59.959550
6.004234 -60.071036
6.015530 -60.181018
6.026826 -60.289461
6.038122 -60.396332
6.049690 -60.504118
6.061258 -60.610205
6.072825 -60.714574
6.084393 -60.817211
6.095960 -60.918105
6.108154 -61.022570
6.120348 -61.125087
6.132543 -61.225658
6.144737 -61.324286
6.156931 -61.420978
6.169900 -61.521705
6.182869 -61.620270
6.195839 -61.716691
6.208808 -61.810989
6.221777 -61.903188
6.234747 -61.993314
6.247716 -62.081393
6.260685 -62.167454
6.273655 -62.251528
6.286624 -62.333644
6.299593 -62.413835
6.312563 -62.492134
6.325532 -62.568572
6.338585 -62.643657
6.351603 -62.716737
6.364589 -62.787865
6.377548 -62.857125
6.390490 -62.924603
6.403414 -62.990341
6.416333 -63.054437
6.429243 -63.116910
6.442154 -63.177835
6.455074 -63.237286
6.467993 -63.295250
6.480913 -63.351757
6.493833 -63.406836
6.506753 -63.460518
6.519673 -63.512831
6.532593 -63.563804
6.545513 -63.613465
6.558432 -63.661841
6.571352 -63.708958
6.584272 -63.754844
6.597192 -63.799523
6.610112 -63.843021
6.623241 -63.886038
6.636370 -63.927886
6.649499 -63.968588
6.662628 -64.008169
6.675757 -64.046652
6.688886 -64.084060
6.702015 -64.120415
6.715144 -64.155738
6.728273 -64.190051
6.741402 -64.223374
6.754531 -64.255727
6.767660 -64.287130
6.780789 -64.317603
6.793918 -64.347162
6.807047 -64.375827
6.820176 -64.403615
6.833304 -64.430544
6.846433 -64.456630
6.859562 -64.481889
6.872691 -64.506339
6.885820 -64.529993
6.898949 -64.552868
6.912078 -64.574978
6.925207 -64.596338
6.938336 -64.616961
6.951465 -64.636863
6.964594 -64.656055
6.977723 -64.674552
6.990852 -64.692366
7.003981 -64.709509
7.017110 -64.725994
7.030239 -64.741833
7.043368 -64.757038
7.056497 -64.771619
7.069626 -64.785588
7.082755 -64.798957
7.095884 -64.811734
7.109013 -64.823932
7.122142 -64.835560
7.135271 -64.846628
7.148400 -64.857146
7.161529 -64.867123
7.174658 -64.876569
7.187787 -64.885493
7.200916 -64.893903
7.214045 -64.901809
7.227174 -64.909219
7.240303 -64.916141
7.253432 -64.922584
7.266561 -64.928555
7.279690 -64.934062
7.292819 -64.939114
7.305948 -64.943717
7.319077 -64.947879
7.332206 -64.951607
7.345335 -64.954908
7.358464 -64.957790
7.371593 -64.960259
7.384722 -64.962321
7.397851 -64.963983
7.410980 -64.965252
7.424109 -64.966134
7.437238 -64.966634
7.450367 -64.966760
7.463496 -64.966517
7.476625 -64.965910
7.489753 -64.964946
7.502882 -64.963630
7.516011 -64.961967
7.529140 -64.959963
7.542269 -64.957623
7.555398 -64.954953
7.568527 -64.951957
7.581656 -64.948640
7.594785 -64.945008
7.607914 -64.941065
7.621043 -64.936815
7.634172 -64.932264
7.647301 -64.927416
7.660430 -64.922276
7.673559 -64.916847
7.686688 -64.911134
7.699817 -64.905142
7.712946 -64.898874
7.726075 -64.892335
7.739204 -64.885528
7.752333 -64.878458
7.765462 -64.871129
7.778591 -64.863543
7.791720 -64.855706
7.804849 -64.847620
7.817978 -64.839289
7.831107 -64.830718
7.844236 -64.821908
7.857365 -64.812864
7.870494 -64.803590
7.883623 -64.794087
7.896752 -64.784361
7.909881 -64.774413
7.923010 -64.764247
7.936139 -64.753867
7.949268 -64.743275
7.962397 -64.732473
7.975526 -64.721466
7.988655 -64.710256
8.001784 -64.698846
8.014913 -64.687239
8.028042 -64.675437
8.041171 -64.663443
8.054300 -64.651260
8.067429 -64.638891
8.080558 -64.626337
8.093687 -64.613603
8.106816 -64.600689
8.119945 -64.587599
8.133073 -64.574336
8.146202 -64.560900
8.159331 -64.547296
8.172460 -64.533524
8.185589 -64.519588
8.198718 -64.505490
8.211847 -64.491232
8.224976 -64.476815
8.238105 -64.462243
8.251234 -64.447518
8.264363 -64.432640
8.277492 -64.417613
8.290621 -64.402439
8.303750 -64.387119
8.316879 -64.371656
8.330008 -64.356051
8.343137 -64.340306
8.356266 -64.324424
8.369395 -64.308405
8.382524 -64.292253
8.395653 -64.275968
8.408782 -64.259552
8.421911 -64.243008
8.435040 -64.226337
8.448169 -64.209540
8.461298 -64.192619
8.474427 -64.175576
8.487556 -64.158413
8.500685 -64.141131
8.513814 -64.123732
8.526943 -64.106217
8.540072 -64.088587
8.553201 -64.070845
8.566330 -64.052992
8.579459 -64.035029
8.592588 -64.016958
8.605717 -63.998779
8.618846 -63.980496
8.631975 -63.962108
8.645104 -63.943617
8.658233 -63.925025
8.671362 -63.906334
8.684491 -63.887543
8.697620 -63.868655
8.710749 -63.849671
8.723878 -63.830592
8.737007 -63.811419
8.750136 -63.792154
8.763265 -63.772797
8.776394 -63.753351
8.789522 -63.733816
8.802651 -63.714193
8.815780 -63.694483
8.828909 -63.674688
8.842038 -63.654809
8.855167 -63.634846
8.868296 -63.614801
8.881425 -63.594676
8.894554 -63.574470
8.907683 -63.554185
8.920812 -63.533822
8.933941 -63.513383
8.947070 -63.492867
8.960199 -63.472276
8.973328 -63.451611
8.986457 -63.430874
8.999586 -63.410064
9.012715 -63.389183
9.025844 -63.368231
9.038973 -63.347210
9.052102 -63.326121
9.065231 -63.304964
9.078360 -63.283741
9.091489 -63.262451
9.104618 -63.241097
9.117747 -63.219678
9.130876 -63.198196
9.144005 -63.176651
9.157134 -63.155044
9.170263 -63.133377
9.183392 -63.111649
9.196521 -63.089861
9.209650 -63.068015
9.222779 -63.046111
9.235908 -63.024150
9.249037 -63.002132
9.262166 -62.980058
9.275295 -62.957929
9.291122 -62.931180
9.306949 -62.904353
9.322776 -62.877449
9.338603 -62.850470
9.354430 -62.823416
9.370257 -62.796288
9.386084 -62.769089
9.401911 -62.741817
9.417739 -62.714476
9.433566 -62.687065
9.449393 -62.659586
9.465220 -62.632040
9.481047 -62.604427
9.496874 -62.576749
9.512701 -62.549006
9.528528 -62.521200
9.544355 -62.493331
9.560182 -62.465400
9.576009 -62.437408
9.591837 -62.409356
9.607664 -62.381245
9.623491 -62.353075
9.642499 -62.319167
9.661507 -62.285177
9.680514 -62.251106
9.699522 -62.216955
9.718530 -62.182725
9.737538 -62.148419
9.756546 -62.114036
9.775554 -62.079577
9.794562 -62.045045
9.813570 -62.010439
9.832578 -61.975761
9.851586 -61.941012
9.870594 -61.906192
9.889601 -61.871302
9.912418 -61.829332
9.935234 -61.787263
9.958050 -61.745097
9.980867 -61.702836
10.003683 -61.660481
10.026499 -61.618032
10.049316 -61.575490
10.072132 -61.532857
10.094948 -61.490133
10.117764 -61.447318
10.140581 -61.404414
10.168208 -61.352345
10.195834 -61.300146
10.223461 -61.247817
10.251088 -61.195360
10.278715 -61.142773
10.306341 -61.090058
10.337854 -61.029772
10.369366 -60.969318
10.400878 -60.908694
10.432390 -60.847900
10.463902 -60.786935
10.495414 -60.725795
10.526926 -60.664480
10.558438 -60.602986
10.597078 -60.527334
10.635719 -60.451403
10.676825 -60.370312
10.717931 -60.288887
10.759037 -60.207117
10.800143 -60.124990
10.846919 -60.031082
10.893695 -59.936671
10.940471 -59.841733
10.992014 -59.736476
11.043557 -59.630503
11.095100 -59.523769
11.150272 -59.408619
11.205934 -59.291437
11.261599 -59.173152
11.316839 -59.054604
11.371327 -58.936435
11.424848 -58.819076
11.477272 -58.702782
11.528530 -58.587687
11.578590 -58.473845
11.627446 -58.361263
11.675102 -58.249921
11.721572 -58.139783
11.766874 -58.030803
11.811029 -57.922930
11.854058 -57.816111
11.895985 -57.710289
11.936834 -57.605409
11.976628 -57.501413
12.015391 -57.398244
12.053147 -57.295847
12.089921 -57.194163
12.125736 -57.093138
12.160615 -56.992714
12.194582 -56.892838
12.227660 -56.793453
12.259871 -56.694504
12.291246 -56.595913
12.321791 -56.497675
12.351541 -56.399688
12.380505 -56.301947
12.408716 -56.204351
12.436182 -56.106893
12.462936 -56.009477
12.488984 -55.912092
12.514399 -55.814483
12.539115 -55.716920
12.563177 -55.619250
12.586654 -55.521213
12.609490 -55.423053
12.631727 -55.324625
12.653423 -55.225683
12.674533 -55.126452
12.695094 -55.026790
12.715155 -54.926463
12.734681 -54.825677
12.753702 -54.724297
12.772264 -54.622094
12.790336 -54.519260
12.807946 -54.415662
12.825133 -54.311077
12.841872 -54.205685
12.858188 -54.099351
12.874115 -53.991858
12.889632 -53.883373
12.904761 -53.773761
12.919534 -53.662805
12.933931 -53.550663
12.947973 -53.437196
12.961688 -53.322188
12.975059 -53.205786
12.988106 -53.087848
13.000852 -52.968155
13.013284 -52.846842
13.025418 -52.723765
13.037277 -52.598698
13.048849 -52.471767
13.060149 -52.342819
13.071197 -52.211622
13.081982 -52.078291
13.092519 -51.942664
13.102825 -51.804498
13.112891 -51.663897
13.122732 -51.520649
13.132352 -51.374688
13.141767 -51.225743
13.150970 -51.073898
13.159975 -50.918919
13.168784 -50.760718
13.177412 -50.598996
13.185853 -50.433813
13.194128 -50.264711
13.202224 -50.091905
13.210153 -49.915088
13.217927 -49.733902
13.225544 -49.548359
13.233020 -49.357942
13.240345 -49.162812
13.247530 -48.962598
13.254586 -48.756862
13.261510 -48.545544
13.268317 -48.328025
13.275000 -48.104381
13.281569 -47.874124
13.288032 -47.636692
13.294390 -47.391883
13.300656 -47.138917
13.306823 -46.877693
13.312905 -46.607447
13.318903 -46.327632
13.324828 -46.037368
13.330682 -45.736078
13.336478 -45.422573
13.342214 -45.096222
13.347908 -44.755384
13.353558 -44.399264
13.359179 -44.025997
13.364780 -43.633806
13.370377 -43.220297
13.375974 -42.783536
13.381570 -42.321791
13.387167 -41.833197
13.392764 -41.315751
13.398361 -40.767310
13.404319 -40.146817
13.410277 -39.485676
13.416235 -38.780788
13.422032 -38.049960
13.427497 -37.317319
13.432628 -36.588737
13.437468 -35.863014
13.442068 -35.137149
13.446474 -34.407397
13.450717 -33.671466
13.454825 -32.926867
13.458815 -32.172634
13.462710 -31.406050
13.466525 -30.626017
13.470266 -29.832314
13.473954 -29.022137
13.477596 -28.194848
13.481195 -27.350808
13.484769 -26.486888
13.488324 -25.602868
13.491859 -24.699805
13.495393 -23.774507
13.498925 -22.827796
13.502454 -21.862322
13.505988 -20.876578
13.509523 -19.874535
13.513044 -18.862342
13.516549 -17.843234
13.520022 -16.824695
13.523451 -15.813831
13.526831 -14.814708
13.530160 -13.831458
13.533438 -12.866726
13.536672 -11.921180
13.539870 -10.995621
13.543040 -10.090280
13.546191 -9.205177
13.549329 -8.341347
13.552463 -7.498990
13.555591 -6.681167
13.558719 -5.889407
13.561835 -5.129027
13.564918 -4.407130
13.567945 -3.730053
13.570884 -3.104501
13.573713 -2.534169
13.576409 -2.020514
13.578966 -1.561821
13.581373 -1.155970
13.583622 -0.800158
13.585703 -0.491606
13.587375 -0.258114
13.588798 -0.069964
13.589823 0.059704
13.590847 0.184279
13.591831 0.299215
13.593135 0.444274
13.594439 0.581077
13.596065 0.739998
13.597691 0.885974
13.599316 1.018966
13.600942 1.138949
13.602954 1.269440
13.605034 1.383383
13.607114 1.476106
13.609193 1.547713
13.611273 1.598348
13.613353 1.628193
13.615433 1.637463
13.617830 1.622962
13.620226 1.581912
13.622623 1.514805
13.625020 1.422178
13.627416 1.304614
13.630010 1.149997
13.632604 0.967733
13.635198 0.758697
13.637866 0.516772
13.640525 0.249421
13.643113 -0.034933
13.644717 -0.222734
13.646285 -0.414485
13.648990 -0.763972
13.652677 -1.276127
13.656863 -1.904595
13.660773 -2.533258
13.664631 -3.189531
13.668470 -3.874880
13.672289 -4.585777
13.676084 -5.317991
13.679847 -6.066671
13.683574 -6.828275
13.687267 -7.599846
13.690928 -8.379509
13.694562 -9.165934
13.698175 -9.958026
13.701770 -10.755029
13.705354 -11.556433
13.708931 -12.361527
13.712507 -13.170256
13.716083 -13.981553
13.719658 -14.794157
13.723234 -15.606885
13.726840 -16.425568
13.730447 -17.242185
13.734053 -18.055741
13.737659 -18.865308
13.741265 -19.670023
13.744872 -20.469081
13.748478 -21.261735
13.752084 -22.047294
13.755932 -22.876995
13.759780 -23.697173
13.763629 -24.507171
13.767477 -25.306394
13.771325 -26.094299
13.775471 -26.930026
13.779618 -27.751504
13.783764 -28.558254
13.788171 -29.399153
13.792578 -30.222525
13.796985 -31.028024
13.801734 -31.875693
13.806484 -32.702055
13.811233 -33.506962
13.816396 -34.357730
13.821560 -35.183121
13.826724 -35.983309
13.832287 -36.817642
13.837950 -37.637669
13.843697 -38.440455
13.849505 -39.222729
13.855356 -39.982165
13.861232 -40.717257
13.867117 -41.427116
13.872995 -42.111341
13.878853 -42.770025
13.884685 -43.404652
13.890471 -44.014912
13.896213 -44.603220
13.901919 -45.172324
13.907587 -45.723984
13.913232 -46.261445
13.918859 -46.786895
13.924482 -47.303231
13.930117 -47.813289
13.935752 -48.317380
13.941387 -48.816836
13.947023 -49.312912
13.952658 -49.806776
13.958606 -50.326857
13.964554 -50.846813
13.970502 -51.367650
13.976784 -51.919585
13.983065 -52.474290
13.989231 -53.022095
13.995180 -53.554096
14.000879 -54.067094
14.006341 -54.561862
14.011602 -55.041072
14.016692 -55.507084
14.021639 -55.961842
14.026474 -56.407741
14.031220 -56.846233
14.035899 -57.278932
14.040529 -57.706889
14.045138 -58.132150
14.049747 -58.556000
14.054356 -58.977756
14.059054 -59.404769
14.063753 -59.828058
14.068451 -60.246800
14.073652 -60.704059
14.078853 -61.153599
14.084054 -61.594314
14.089169 -62.018059
14.093815 -62.393880
14.098100 -62.732237
14.102125 -63.042328
14.105956 -63.330235
14.109631 -63.599504
14.113189 -63.853503
14.116648 -64.094047
14.120023 -64.322406
14.123332 -64.540243
14.126585 -64.748425
14.129789 -64.947584
14.132956 -65.138750
14.136092 -65.322389
14.139204 -65.499098
14.142296 -65.669187
14.145378 -65.833312
14.148453 -65.991751
14.151528 -66.144900
14.154602 -66.292820
14.157677 -66.435575
14.160752 -66.573238
14.163883 -66.708264
14.167014 -66.838183
14.170145 -66.963093
14.173276 -67.083096
14.176407 -67.198301
14.179798 -67.317789
14.183189 -67.431925
14.186580 -67.540860
14.189971 -67.644744
14.193362 -67.743732
14.197723 -67.864108
14.202803 -67.994843
14.207457 -68.106116
14.211578 -68.198175
14.215699 -68.284435
14.219490 -68.358885
14.223044 -68.424611
14.226438 -68.483826
14.229708 -68.537754
14.232881 -68.587242
14.235974 -68.632898
14.239000 -68.675189
14.241969 -68.714491
14.244888 -68.751084
14.247765 -68.785221
14.250604 -68.817120
14.253409 -68.846943
14.256185 -68.874864
14.258934 -68.900999
14.261661 -68.925490
14.264365 -68.948421
14.267053 -68.969910
14.269722 -68.990022
14.272378 -69.008856
14.275020 -69.026460
14.277652 -69.042922
14.280272 -69.058279
14.282885 -69.072605
14.285489 -69.085932
14.288090 -69.098323
14.290685 -69.109812
14.293276 -69.120438
14.295865 -69.130237
14.298452 -69.139244
14.301039 -69.147490
14.303625 -69.155004
14.306211 -69.161812
14.308798 -69.167937
14.311384 -69.173404
14.313980 -69.178254
14.316577 -69.182485
14.319173 -69.186119
14.321770 -69.189178
14.324366 -69.191682
14.326963 -69.193649
14.329559 -69.195100
14.332156 -69.196051
14.334752 -69.196521
14.337349 -69.196526
14.339945 -69.196083
14.342542 -69.195208
14.345138 -69.193916
14.347735 -69.192221
14.350331 -69.190138
14.352928 -69.187681
14.355525 -69.184862
14.358121 -69.181695
14.360718 -69.178192
14.363314 -69.174364
14.365911 -69.170224
14.368507 -69.165781
14.371104 -69.161048
14.373700 -69.156034
14.376297 -69.150749
14.378893 -69.145202
14.381490 -69.139404
14.384086 -69.133362
14.386683 -69.127086
14.389279 -69.120584
14.391876 -69.113864
14.395004 -69.105487
14.398133 -69.096818
14.401262 -69.087869
14.404391 -69.078651
14.407519 -69.069177
14.410648 -69.059457
14.413777 -69.049502
14.416906 -69.039321
14.420034 -69.028925
14.423163 -69.018323
14.426292 -69.007523
14.429421 -68.996534
14.432549 -68.985364
14.435678 -68.974021
14.439435 -68.960182
